CustomerAge,HousingTypeId,MonthlyGrossIncomeAmount,MonthlyNetIncomeAmount,ChildBirthYears,InternalAssets_PensionIns,InternalAssets_Funds,InternalAssets_Accounts,InternalAssets_UnpaidEquities,InternalDebts_Overdrawn,InternalDebts_UsedCredit,InternalDebts_Blanco,InternalDebts_Mortgage,InternalDebts_UnpaidEquities,InternalDebts_CreditCard,ExternalAssets_PensionIns,ExternalAssets_Funds,ExternalAssets_Accounts,ExternalAssets_Other,ExternalDebts_Mortgage,ExternalDebts_Blanco,ExternalDebts_CreditCard,ExternalDebts_Other,Advices_ordered
55,2,25000,19520,0,103844.95,698.42,2250.19,0,0,0,1139000,0,0,9905,0,0,0,0,0,0,0,0,9
23,3,10000,8612,0,0,158339.8,60153.64,0,0,0,0,0,0,0,0,17200,0,0,0,0,0,0,1
52,1,29400,22697,0,530857.55,25600.08,106686.76,0,0,0,2147493,0,0,15026.72,0,0,0,0,0,0,0,0,1
44,1,33000,25222,1,210174.58,288757.82,14607.07,0,0,0,2900000,0,0,24690.53,0,0,0,0,0,0,0,0,9
49,1,50000,34763,1,2124434.47,376700,27478.06,0,0,0,3648330,0,0,0,0,500000,20000,0,0,0,0,0,8
30,1,26900,20864,1,55567.4,34652.66,444048.32,0,0,0,8986250,0,0,37559.99,0,0,0,0,0,0,0,0,5
42,1,35500,26916,1,699845.92,3917.58,21286.06,0,0,0,5855936,0,0,0,0,0,120000,0,0,0,0,0,1
73,1,25000,19520,0,1077372.35,406346,806850.38,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,1
28,3,25000,19520,0,0,3631.15,63940.75,0,0,0,0,0,0,1259.5,0,50000,47000,0,0,0,0,0,1
27,2,46200,32901,0,0,184573.79,79371.78,0,0,0,1943339,0,0,0,0,0,35000,0,0,153000,0,0,2
70,1,40000,29863,0,0,462447.77,1711990.85,0,0,0,1000000,0,0,3850.54,0,0,0,0,0,0,0,0,1
74,3,11200,9556,0,518162.11,164794.22,49215.71,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,1
48,1,42000,30843,1,535585.18,26858.63,51610.87,0,0,0,4033850,0,0,13352.51,0,0,0,0,0,0,0,0,9
63,3,2000,1854,0,240049.39,539361.23,52627.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2,100000,56000,1,0,354499.56,1775071.29,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,1
37,1,48500,33977,1,0,0,10970.47,0,0,0,2285690,0,0,4357.4,0,0,85000,0,150000,0,0,0,7
54,1,38800,29224,1,367302.12,4442233.98,2489423.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2,30420,23384,0,47224.84,15650.81,17344,0,0,0,1139662,0,0,0,0,100000,50000,0,400000,0,0,45000,2
25,3,24500,19131,0,3962.36,3007.7,36063.22,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,136636,1
42,1,58000,38399,1,115202.56,61952,128701.06,0,0,0,0,0,0,0,0,20000,50000,0,1250000,0,0,260000,1
35,1,44000,31823,1,70944.52,23305.86,67792.47,0,0,165540,1966000,0,0,12241.18,0,0,0,130000,0,0,0,0,7
33,3,45000,32313,1,0,0,795748.48,0,0,0,0,0,0,0,0,0,180000,0,0,2960000,0,0,1
34,1,52500,35899,1,243671.09,535483.23,207398.89,0,0,0,5440000,0,0,30466.04,450000,0,0,0,0,0,100,0,2
22,2,28000,21686,0,5080.98,16640.9,14610.18,0,0,0,2597834,0,0,0,0,0,0,0,200000,0,0,0,9
37,2,35000,26602,1,0,0,144810.85,0,0,0,1348600,0,0,0,0,0,0,0,0,0,0,0,1
63,3,23700,18554,0,0,6956.97,24146.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
44,1,55000,37103,1,330660.86,451455.79,96673.79,0,0,0,1250056,0,0,0,1000000,0,0,0,0,0,0,0,3
79,3,24000,18798,0,0,1693441.21,242544.53,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,1
26,3,33700,25674,0,0,1472092.96,112053.04,0,0,0,0,0,2000,0,0,187738,859070,0,0,0,0,0,1
46,2,40500,30057,0,0,8534.61,500,0,0,0,0,0,0,0,0,475000,0,0,1645000,80000,0,167000,9
53,2,25000,19520,1,925561,0,399351.76,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,1
43,1,40900,30253,1,0,364262.86,37415.26,0,0,0,0,0,0,11158.77,0,0,0,0,2700000,0,0,0,7
36,2,52000,35723,1,0,85238.3,434581.02,0,0,0,0,0,0,0,0,65000,0,0,0,0,0,0,1
79,2,80000,47419,0,4491677.24,27487096.31,43858338.73,0,0,0,0,0,0,0,0,35000000,0,0,20000,0,0,0,1
24,3,6000,5446,0,0,0,26300.82,0,0,0,0,0,0,0,0,0,17066,0,0,0,0,0,1
75,1,32000,24532,0,0,0,15468.89,0,0,0,1227085,0,0,0,150000,0,0,0,3000,0,0,0,7
50,2,53109,36184,0,473560.06,324703.76,45078.07,0,0,0,915880,0,0,0,0,0,0,0,0,0,0,0,7
51,1,31000,23842,0,0,129949.89,51789.47,0,0,0,671465,0,0,0,0,0,0,0,0,0,0,0,3
57,2,65000,41269,0,105928.39,136491.77,55043.82,0,0,100000,9861637,0,0,0,0,0,0,0,0,0,0,0,8
62,1,10400,8928,0,149332.97,421788.44,50675.49,0,0,0,86760,0,0,0,0,160000,0,0,0,0,0,0,1
43,2,44000,31823,1,247621.68,0,262422.42,0,0,308849.39,2331615,0,0,0,0,0,25000,0,0,0,0,0,1
45,2,1,1,0,0,0,465094.81,0,0,0,1817500,0,0,0,0,0,1,0,0,0,0,0,5
34,2,42000,30843,1,135780.59,42433.07,7154.35,0,0,17638.55,1721108,0,0,11046.61,0,0,0,0,0,0,0,0,7
28,2,25000,19520,0,17737.45,40149.33,108083.38,0,0,155500,2156664,0,9515,1760,0,0,0,100000,150000,0,0,0,2
39,1,31500,24156,0,379311.47,8382,297122.53,0,0,0,999500,0,0,0,0,0,1729000,0,0,0,0,0,1
37,1,30000,23130,1,221086.1,37261.38,2007.56,0,0,50626,1138390,0,0,0,86495,0,0,0,0,0,0,5895,7
28,2,26900,20864,0,122177.8,0,115450.66,225354,0,458320,3648000,0,0,19848.08,0,0,54800,3170000,0,0,0,0,2
46,1,49200,34371,1,98248.58,119064.74,41634.06,0,0,0,4856664,0,0,12992.81,350000,0,0,0,0,0,0,0,9
64,3,24000,18798,1,16392.86,153068.97,184457.57,0,0,0,0,0,0,0,0,0,101000,0,0,0,0,0,1
24,3,20000,15910,0,0,0,54516.08,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,1
55,1,31000,23842,0,1531547.92,0,0.93,0,202733.01,753470.77,590380,0,0,0,0,0,0,0,0,0,0,0,7
79,1,20000,15910,0,666921,424338.37,990741.7,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,1
50,1,59100,38791,0,42308.89,4091.7,18300.31,0,0,0,0,0,0,-0.54,0,30000,0,0,1300000,0,0,0,7
77,1,50000,34763,0,0,994420.26,133503.51,0,0,0,2598557,0,0,2736,0,0,1000000,0,0,0,0,0,1
41,3,20000,15910,1,24809.96,0,46802.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2,66000,41679,1,641298.44,104067.83,437207.82,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,1
74,2,19000,15188,0,0,7022.38,514.57,0,0,0,1200000,0,0,6804.51,0,0,0,0,0,0,0,0,7
66,1,60000,39219,0,0,0,50308.2,0,0,0,1175110,0,0,0,0,1750000,0,0,0,1400000,0,0,7
58,1,88250,51185,0,20718134.16,236455.44,16671.94,0,40978.76,514878,2619400,0,2900,11944.88,770000,4000,300000,0,6000000,0,0,0,7
68,1,42000,30843,0,0,0,668.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
60,2,42500,31037,0,238451.51,310121.95,140812.87,0,324.56,0,4110250,0,0,0,760000,0,0,0,0,0,0,0,2
30,3,33000,25222,0,87170.97,2717.34,1052.93,0,0,0,0,2193.96,0,0,0,0,0,0,0,0,0,0,7
71,2,50000,34763,0,183296.73,196693.42,1356858.79,0,0,0,980000,0,0,21650.09,270000,0,0,0,0,0,0,0,1
52,1,31000,23842,1,40926.49,77960.12,36017.54,0,0,0,1272675,0,0,10758.82,0,0,0,0,0,85700,0,0,9
28,2,54000,36643,0,217957.66,0,28208.3,0,0,0,0,0,0,0,40000,292000,0,0,10237160,0,0,0,9
58,1,50000,34763,1,0,74645.63,657391.44,0,0,0,0,0,0,1988,0,0,0,0,1800000,0,0,0,1
19,4,16000,13022,0,0,90485.83,48591.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,65000,41269,0,3384564.02,573666.23,704517.25,0,0,0,4255965,0,0,1753.46,473619,0,0,0,0,0,0,0,2
72,1,350000,164500,0,0,0,15718.74,0,0,0,0,0,0,0,0,800000,0,0,500000,0,0,0,7
36,3,40000,29863,1,74104.32,23347.56,43773.5,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,3
48,1,34000,25912,1,0,83153.22,132830.96,0,0,0,1563100,0,1000,0,0,0,0,0,0,600000,0,0,5
55,2,65000,41269,0,2363823.37,2128798.6,74359.01,0,0,0,236000,0,4977,57563.05,0,0,0,0,0,0,0,0,3
64,3,42250,30889,0,1394319.04,23694.93,1400.48,0,0,0,630000,0,0,0,0,0,0,0,0,0,0,0,7
67,1,45000,32313,0,1800129.27,0,99218.05,0,0,0,1480875,0,0,8464.12,0,0,0,2600000,0,0,0,0,1
36,2,38500,28986,1,200821.06,0,94893.8,0,0,0,2960125,0,0,0,0,0,0,120000,0,0,0,0,1
37,3,43000,31333,0,0,0,209614.92,0,0,0,0,0,0,0,0,0,0,252607,0,0,0,0,1
38,2,80000,47419,1,310774.15,109977.87,793593.41,0,0,0,5220000,0,0,0,0,0,0,0,0,0,0,0,1
45,2,48000,33783,1,0,2000,84011.89,0,0,0,1474166,0,0,0,0,0,0,0,0,0,0,350000,1
58,1,41900,30743,0,0,91806.85,75975.24,0,0,0,2220409,0,0,3686.65,0,0,0,0,0,0,0,0,7
60,1,38000,28672,0,870871.58,1555191.98,54259.63,0,0,0,79120,0,0,0,0,0,190000,0,108000,0,0,0,1
39,1,21500,16965,1,0,0,20700.1,0,0,40696,1337545,0,0,0,0,0,0,0,0,0,0,50000,7
48,1,50000,34763,1,2387574.56,161473.64,51779.7,0,0,0,6246000,0,0,0,0,0,275000,0,0,0,0,0,1
42,1,580000,266800,0,196725.36,136777.58,607972.68,0,0,0,3228000,0,0,0,0,0,0,0,0,0,0,0,1
51,1,32000,24532,1,712975.51,147556.26,16492.39,0,0,0,2411854,0,0,0,0,0,0,0,0,0,0,0,7
53,1,34750,26414,0,280680.16,42662.98,135549.94,0,0,0,1648650,0,0,0,0,0,11000,0,0,0,0,0,2
26,3,27000,20964,0,0,23221.07,107421.93,0,0,0,0,0,0,1016.67,0,50000,0,0,0,0,0,0,1
35,2,85000,49300,0,362289.17,1784678.06,310834.87,0,0,0,2800000,0,0,588,0,0,0,0,0,0,0,0,1
24,3,22000,17354,0,0,54004.79,54458.63,0,0,0,0,0,0,0,0,20000,0,0,0,47000,0,0,1
62,1,35000,26602,0,42591.7,806876.61,549709.58,0,0,0,527580,0,0,5710.5,0,0,300000,0,0,0,0,248000,1
19,3,20800,16488,0,0,128997.13,134662.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1,18500,14827,0,0,1010557.05,679780.2,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,1
55,2,25000,19520,1,61525.61,0,1204.89,0,0,0,415601,0,0,0,0,250000,0,0,0,85000,0,0,7
61,2,47031,33222,0,206728416,79181524.8,1996263.36,0,0,0,0,0,0,0,16512000,35805600,1872000,0,70704000,0,1872000,0,3
74,1,32000,24532,0,0,0,1490297.89,0,0,0,689096,0,0,0,0,0,0,0,0,0,0,0,1
53,1,68000,42499,1,2468271.71,3765557.86,10249.1,0,0,0,4272168,0,0,0,0,3600000,0,0,7700000,0,0,0,8
75,1,12000,10134,0,0,1524644.73,100284.99,0,0,0,706250,0,0,1419.33,0,0,0,0,0,0,0,0,2
52,2,43400,31529,0,0,0,11282.21,0,0,0,1056240,0,0,0,0,0,70000,0,0,0,0,0,1
40,4,5000,4614,0,0,134403.19,49745.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1,38800,29224,1,31066.59,0,44892.39,0,0,268201.39,811000,0,0,187.99,0,0,0,300000,0,0,0,0,7
50,1,44160,31881,1,0,0,3022446.38,0,0,0,0,0,0,61921.28,0,0,0,0,2045000,0,0,0,1
49,1,34000,25912,1,367443.03,0,26860.79,0,0,0,1500000,0,0,0,0,150000,0,0,0,0,0,0,7
62,2,20000,15910,0,225556.56,4266218.1,67848.91,0,0,0,0,0,297000,20,0,0,0,0,0,0,0,0,1
78,1,250000,120000,0,0,125800.46,18306.03,0,0,27482,1421885,0,0,-0.07,0,0,0,0,0,0,0,0,7
47,1,38000,28672,0,1740446.73,519869.32,147662.03,0,0,0,2500000,0,0,0,0,0,0,596000,0,0,0,0,5
64,2,31000,23842,0,0,0,1148380.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2,41000,30353,0,1135628.52,68449,721584.28,0,0,783034.4,3604060,0,0,0,0,0,0,0,0,753000,0,0,2
71,2,43000,31333,0,5525147,3780290,265691.01,0,0,0,150000,0,0,0,0,0,1000,0,314000,0,0,0,1
41,1,36300,27468,1,160811.42,82313.62,193298.33,0,0,0,1310000,0,0,6696,0,120000,0,0,0,0,10000,0,1
54,1,48000,33783,1,610678.78,8883.6,35381.88,0,17062.03,0,2447320,0,0,19340.33,0,0,0,0,0,0,0,0,9
69,1,19000,15188,0,0,92050.91,70587.23,0,0,0,500660,0,0,0,0,0,0,240000,0,0,0,0,1
74,1,17500,14105,0,0,0,92.38,0,0,14154,1050000,0,0,0,0,0,0,0,0,0,0,0,7
58,3,35000,26602,1,38498.98,7540,194.44,0,0,0,1095174,0,0,0,0,0,0,0,0,0,0,0,9
54,2,35000,26602,1,480046.1,56222.9,819967.51,0,0,0,1680000,0,0,36785.48,0,0,0,0,0,0,0,0,2
52,2,28500,22019,0,77893.53,308508.21,1176258.23,0,0,0,843810,0,0,0,0,0,25000,0,0,0,0,0,1
36,3,23000,18076,0,0,0,3333.99,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,3
44,1,39000,29362,1,90411.16,306659.78,492541.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,42000,30843,1,10726.69,4496.8,519716.23,0,0,0,1059000,0,0,0,0,0,0,0,0,0,0,0,1
42,2,29000,22408,1,220555.98,6221.85,177271.03,0,0,330000,1906124,0,0,0,0,0,0,0,0,0,0,0,1
60,1,32000,24532,0,708711.26,0,19557.36,0,0,129294.38,2546366,0,0,0,0,0,0,0,0,777000,0,0,9
41,1,69105,42896,1,246765.9,75145.14,104718.5,0,0,0,4405050,0,1600,2894.86,0,0,0,0,0,0,0,0,3
27,3,30000,23130,0,0,1000,117036.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,1,60000,39219,0,157250.84,897422.11,516873.96,0,0,0,2412200,0,0,8.8,0,0,0,0,0,0,0,0,1
68,3,25000,19520,0,65143.8,128826.06,202000,0,12724.21,0,0,0,0,1500.39,0,0,0,0,0,0,0,0,1
28,3,30000,23130,0,0,0,22692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
57,1,120000,63600,0,51051.39,0,249578.89,0,0,0,1652736,0,0,43473.4,0,0,0,0,0,0,0,0,1
52,1,72000,44139,0,874925.12,156969.75,201518.92,0,0,0,1119240,0,0,0,0,0,0,0,0,0,0,0,3
22,2,10000,8612,0,62315.79,0,8298.68,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,0,1
81,1,25000,19520,0,721864,750892.42,543456.14,0,0,0,0,0,0,0,0,0,0,0,0,236000,0,0,1
32,3,30000,23130,0,76091.78,101126.56,95709.26,0,0,83328,0,0,0,15572.12,0,42000,0,0,0,0,0,0,1
62,1,28000,21686,0,43468.92,158501.61,14611.66,0,0,0,185645,0,0,0,0,0,0,0,0,0,0,0,7
31,1,36650,27694,1,23596.19,58041.16,59934.78,6952,0,0,2319500,0,7805,0,70000,0,0,0,0,0,15000,0,7
42,1,28000,21686,1,73713.59,0,354118,0,0,0,1645680,0,0,0,0,0,0,0,0,0,0,0,1
40,1,41500,30547,1,0,0,122811.4,0,0,0,2687400,0,0,-2996.09,0,0,0,0,0,0,0,0,3
50,1,27300,21153,1,502636.31,19278.16,1700,0,15131.69,0,1116205,0,0,0,0,0,0,0,0,0,0,0,7
32,3,27600,21397,0,0,0,11890.19,0,0,0,0,0,0,0,0,0,120000,0,0,250000,0,0,1
56,1,75000,45369,0,3865805.53,12425543.29,693885.08,0,0,0,1580000,0,0,9113.4,700000,1000000,0,0,0,0,0,0,1
31,2,38100,28710,0,122028.52,0,4399.86,0,0,0,2892594,0,0,5494.48,104000,490000,180000,0,0,0,55000,0,1
59,1,68000,42499,0,1863787.27,220625.86,31047.89,0,0,0,1874310,0,0,23810.33,0,0,0,0,0,0,0,0,7
28,3,13500,11217,0,3017.27,97063.44,2300.51,0,0,0,770470,0,0,0,0,65000,0,0,0,0,0,0,9
51,1,125000,66250,1,740338.89,1946023.13,888086.83,0,0,0,3776660,0,0,0,0,0,0,0,0,0,0,0,1
68,1,30000,23130,0,2298565.78,415927.77,3172953.93,0,0,0,1000000,0,0,166.66,0,0,0,0,0,0,0,0,1
56,2,21500,16965,0,402416.14,55768,15579.23,0,0,0,467000,0,0,6444.04,0,0,8383,0,0,0,0,3533,3
56,2,42000,30843,0,554027.1,93680.34,201987.97,0,0,0,441700,0,0,0,0,15000,0,0,0,0,0,0,1
65,1,40000,29863,0,0,705378.13,74799.63,43960,0,0,2050000,0,0,0,1000000,600000,0,0,0,0,0,0,1
20,3,10000,8612,0,0,3814.03,86.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
33,2,37000,27982,0,0,0,1168.03,0,0,0,1514700,0,0,23374.47,0,200000,0,0,0,149000,0,0,9
38,2,39000,29362,1,162703.62,0.44,2619.16,0,0,0,1400870,0,0,16030.41,0,0,75000,0,0,240000,0,0,1
60,2,26400,20531,0,297843.54,5025.16,47801.67,0,0,0,447100,0,0,1044.2,0,0,40000,0,0,0,0,0,1
80,3,24000,18798,0,0,1607298.05,183252.86,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,1
45,2,43000,31333,1,363575.11,100496.4,98234.29,0,0,0,1986200,0,0,17720.66,0,0,0,0,0,0,0,0,2
43,1,35850,27142,1,311936.39,115842.3,55219.49,0,0,0,1593000,0,0,4339,88888,0,0,0,0,0,0,88888,4
47,3,36800,27844,0,99835.44,5.96,0.92,0,0,0,0,1644.44,0,0,0,0,0,0,0,400000,0,0,7
47,1,28000,21686,1,98514.68,68631.06,57905.32,0,0,0,2646590,0,0,0,0,0,0,0,0,0,0,0,9
23,3,23000,18076,0,0,0,32390,0,0,0,0,0,0,0,0,0,110000,0,0,400000,0,0,1
52,1,50000,34763,0,0,24019,57650.65,0,0,0,1434000,0,0,0,0,0,470000,0,0,0,0,0,1
18,3,20600,16343,0,0,197304.86,28458.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
56,1,45185,32396,1,176678.6,0,60734.79,0,0,145753.91,1822895,0,0,4724,0,0,0,0,0,0,0,0,7
48,1,29500,22741,1,394385.45,166417.75,14519.4,0,0,0,1379000,0,750,0,0,0,0,0,0,0,0,0,7
63,1,35000,26602,0,4850300.32,0,67265.26,0,98.04,0,1310220,0,0,0,0,0,0,0,0,0,0,0,7
45,1,80000,47419,1,79455.6,0,178729.86,0,0,0,755610,0,0,15785.43,0,0,0,0,0,0,0,0,1
64,3,12000,10134,0,0,19820.48,206,0,0,0,0,0,0,0,0,100000,0,0,0,0,8000,0,7
30,3,34500,26226,0,0,4914.66,59364.07,0,0,0,0,0,0,0,0,71464,0,0,0,0,0,0,1
45,2,50000,34763,1,89187.28,36205.44,319643.08,0,0,0,2494620,0,0,1931,0,0,0,0,0,0,0,0,1
73,2,20000,15910,0,0,0,30144,0,0,0,0,0,0,0,0,0,150000,0,220000,0,0,0,1
47,2,41576,30623,1,486063.57,334064.02,35325.46,0,0,0,2679350,0,0,1387.34,0,0,0,0,0,0,0,29000,7
43,1,27000,20964,1,93708.2,199027.53,1144306.36,0,0,0,1064750,0,0,0,0,0,97000,0,0,0,0,290000,1
39,3,48500,33977,0,172146.72,53850.87,70284.07,0,0,0,0,0,0,35381.52,0,0,0,0,0,180000,0,0,1
68,1,25000,19520,0,891688,835806.51,19876.83,0,0,0,0,0,0,0,0,0,524000,0,0,0,0,0,1
57,1,50600,35057,0,86735.88,98439,2859747.54,0,0,0,2785180,0,0,15153.56,0,130000,0,0,0,0,0,0,1
31,3,48000,33783,0,20498.3,0,27317.7,0,0,0,0,0,0,0,0,75500,314000,0,0,0,0,0,1
18,3,1050,1050,0,0,452.83,32117.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,1,81000,47790,1,176060.84,713896,249965.51,0,0,0,1550304,0,0,63,200000,0,0,4000000,0,0,0,0,3
76,1,25000,19520,0,0,7609.27,32791.4,0,0,0,366250,0,0,0,0,0,800000,0,0,0,0,0,1
69,1,18000,14466,0,0,25489.67,353.57,0,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,7
35,1,43000,31333,1,0,0,59506.96,0,0,98333,690440,0,0,74098.09,0,0,0,0,700000,0,0,0,7
74,1,30000,23130,0,0,499626.58,236690.96,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,1
57,1,35000,26602,0,5777405.94,7750942.7,2490004.15,0,0,0,133971,0,0,1394.62,0,0,0,0,0,0,0,0,1
88,1,21000,16632,0,418339,2977332.28,280397.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,40000,29863,1,155453.62,82615.89,19903.26,0,0,0,2400000,0,0,20955.38,0,0,0,0,0,0,0,0,9
40,3,28900,22308,1,0,0,36001.14,0,27074.46,86240,0,0,0,27901.74,224000,0,0,0,0,0,56000,39000,7
53,1,60000,39219,0,3885235.37,306168.57,1055837.32,0,0,0,4925080,0,0,0,0,0,0,0,0,0,0,0,1
23,3,17652,14202,0,0,0.26,12957.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
53,1,34500,26226,1,835346.37,1040242.94,675237.64,0,0,0,1187200,0,0,0,0,75000,0,0,0,0,0,0,1
51,2,75000,45369,0,1494900.57,96433.09,296938.97,0,22852.38,0,4771570,0,0,6855.79,1250000,0,0,0,0,0,0,0,1
68,3,260000,124800,0,770060.25,13008504.37,11229.76,0,246948.3,0,3150000,0,0,0,0,0,0,0,0,0,0,0,7
54,1,38500,28986,1,164112.76,693256.44,340608.51,0,0,0,0,0,0,3995,0,0,0,0,0,0,0,0,1
62,2,32500,24846,0,878198.68,125320.08,28037.94,0,0,0,876000,0,0,0,0,0,0,0,0,0,0,0,7
72,1,29000,22408,0,122296.41,6933717.48,72946,0,0,0,3774490,0,0,0,0,0,0,0,0,0,0,0,5
36,2,20500,16243,0,160889.18,659598.17,1243085.83,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1
42,1,41700,30645,0,68707.65,61906.93,12588.01,0,0,0,0,0,0,0,0,0,0,0,4600000,0,0,0,9
47,1,44500,32017,1,749123.08,4042587.2,31314.51,0,0,0,1401840,0,0,0,0,0,80000,0,0,0,0,0,1
40,2,47300,33389,0,224451.13,331445.21,82409.64,0,0,0,648530,0,4271,526.01,0,0,15000,0,0,0,0,0,1
67,2,13500,11217,0,33763.48,101.51,526752.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,4,23800,18654,0,6589.88,59749.72,51525.98,0,0,0,0,0,0,0,0,304000,0,0,0,0,0,0,3
29,3,22840,17916,0,0,14654.41,24591.89,0,0,22088.52,0,0,0,0,0,4000,0,0,0,0,0,0,3
45,1,48500,33977,1,487908.38,206997.98,90666.45,0,0,0,1802760,0,0,0,0,0,0,0,0,0,0,0,7
37,2,46500,32997,0,317427.35,18396.36,71981.92,0,0,0,2975000,0,0,0,0,500000,0,0,0,0,0,0,3
78,1,36000,27292,0,0,30076.98,39539.34,0,0,0,900000,0,0,0,0,121523,17218,0,0,0,0,0,3
40,1,46000,32803,1,584915.69,62176.63,282738.26,0,0,0,2823020,0,0,0,0,0,0,0,0,0,0,0,1
42,1,50000,34763,1,0,3843.46,216350.24,0,0,0,0,0,0,0,2014178,0,0,0,0,0,0,0,1
24,2,30000,23130,0,0,78261.8,39863.06,0,0,0,700000,0,0,0,0,0,0,0,0,0,0,0,3
57,1,50000,34763,1,277245.6,8017.7,56427.74,0,0,0,0,0,0,0,0,0,0,0,2300000,0,0,0,9
51,1,490000,225400,1,1006106.84,4650625,176650.89,0,0,0,8414504,0,0,0,0,12500000,0,0,0,0,0,0,7
67,1,100000,56000,0,2115463.3,609320.03,849351.68,0,0,0,394950,0,0,57.86,0,0,1200000,0,0,0,0,0,1
32,3,26200,20386,0,0,0,110631.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,3,38000,28672,0,17942.25,0,282780.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,1,33000,25222,0,6794325,1276079.54,2266778.48,0,0,0,0,0,0,0,0,1037000,200000,0,0,0,0,0,1
54,3,45000,32313,1,0,0,1995.36,0,119997.32,0,0,0,0,0,0,0,0,0,0,0,85000,0,7
25,2,25000,19520,0,0,0,379.46,0,0,0,0,0,0,0,0,124000,20000,0,0,0,0,0,7
57,2,50000,34763,0,1580570.92,3107600,2965282.4,0,0,0,1258220,0,199180,0,1400000,1700000,0,0,932000,0,0,0,1
76,2,17800,14322,0,0,50050,43818.44,0,0,0,350000,0,0,0,0,0,0,0,0,0,0,0,1
64,1,105000,57750,0,330742,696194.5,564664.74,0,0,36864.98,3902537,0,600,4027,0,2000000,0,0,0,0,0,260000,1
61,1,28000,21686,0,0,9358.79,503122.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,564000,259440,0,126235.33,5522205.89,1573799.38,0,0,0,0,0,0,8679.97,0,11000000,0,0,0,0,0,0,1
64,1,75000,45369,0,1277696.72,0,46574.32,0,0,0,2200000,0,0,0,0,0,0,0,0,0,0,0,7
68,1,3500,3237,1,14900.41,263662.5,1583346.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1,30000,23130,1,1111467.48,3784276.76,376807.84,0,0,0,4000000,0,0,0,0,290000,0,0,0,0,0,0,5
33,1,42000,30843,1,474090.71,271749.87,270729.58,0,0,0,3310915,0,0,0,0,280000,0,0,0,0,0,0,1
50,1,47000,33293,1,393481.47,642.6,28747.05,0,0,0,769120,0,0,8856.89,0,0,230000,0,0,0,0,0,1
37,1,39200,29471,1,107967.61,211648.8,6117.81,0,0,0,1105300,0,0,0,283943,0,0,0,0,0,0,0,7
62,2,26000,20242,0,0,6823.82,45.61,0,13384.13,0,91180,0,0,0,0,0,0,0,0,0,0,0,7
31,2,26500,20575,0,122839.3,351631.66,162652.32,0,0,0,0,0,0,9345.01,0,0,35000,0,1425000,0,0,0,2
49,2,50800,35155,0,1586416.05,191621.13,86641.8,0,0,0,164160,0,0,41222.28,0,0,400000,0,0,0,0,0,1
37,1,61400,39793,0,269137.13,0,56252.5,0,0,0,2024615,0,0,7178.7,0,0,0,0,0,89000,0,0,7
27,2,30000,23130,1,0,0,123159.26,0,0,0,1987842,0,0,0,100000,0,0,0,0,0,0,0,1
